FixtureID,Date,Timestamp,VenueID,HomeTeamID,AwayTeamID,Status,Round,LeagueID,Season
1325149,2025-09-06T00:00:00+00:00,1757116800,20519.0,10409,315,TBD,Regular Season - 26,100,2025
1325150,2025-09-06T00:00:00+00:00,1757116800,11575.0,2236,7129,TBD,Regular Season - 26,100,2025
1325151,2025-09-06T00:00:00+00:00,1757116800,959.0,2235,756,TBD,Regular Season - 26,100,2025
1325152,2025-09-13T00:00:00+00:00,1757721600,3301.0,4318,317,TBD,Regular Season - 27,100,2025
1325153,2025-09-13T00:00:00+00:00,1757721600,3306.0,4324,297,TBD,Regular Season - 27,100,2025
1325154,2025-09-13T00:00:00+00:00,1757721600,969.0,304,4314,TBD,Regular Season - 27,100,2025
1325155,2025-09-13T00:00:00+00:00,1757721600,3305.0,4323,4319,TBD,Regular Season - 27,100,2025
1325156,2025-09-15T00:00:00+00:00,1757894400,20561.0,7138,7145,TBD,Regular Season - 27,100,2025
1325157,2025-09-13T00:00:00+00:00,1757721600,5191.0,7135,2236,TBD,Regular Season - 27,100,2025
1325158,2025-09-14T00:00:00+00:00,1757808000,5189.0,7129,315,TBD,Regular Season - 27,100,2025
1325159,2025-09-13T00:00:00+00:00,1757721600,2775.0,805,756,TBD,Regular Season - 27,100,2025
1325160,2025-09-14T00:00:00+00:00,1757808000,20519.0,10409,4326,TBD,Regular Season - 27,100,2025
1325161,2025-09-15T00:00:00+00:00,1757894400,959.0,2235,300,TBD,Regular Season - 27,100,2025
1325162,2025-09-20T00:00:00+00:00,1758326400,11578.0,4326,4318,TBD,Regular Season - 28,100,2025
1325163,2025-09-20T00:00:00+00:00,1758326400,978.0,315,2235,TBD,Regular Season - 28,100,2025
1325164,2025-09-20T00:00:00+00:00,1758326400,11585.0,7145,7129,TBD,Regular Season - 28,100,2025
1325165,2025-09-20T00:00:00+00:00,1758326400,987.0,300,304,TBD,Regular Season - 28,100,2025
1325166,2025-09-20T00:00:00+00:00,1758326400,3298.0,4314,7135,TBD,Regular Season - 28,100,2025
1325167,2025-09-20T00:00:00+00:00,1758326400,958.0,297,4323,TBD,Regular Season - 28,100,2025
1325168,2025-09-19T00:00:00+00:00,1758240000,20561.0,7138,805,TBD,Regular Season - 28,100,2025
1325169,2025-09-20T00:00:00+00:00,1758326400,11577.0,4319,756,TBD,Regular Season - 28,100,2025
1325170,2025-09-21T00:00:00+00:00,1758412800,1935.0,317,4324,TBD,Regular Season - 28,100,2025
1325171,2025-09-20T00:00:00+00:00,1758326400,11575.0,2236,10409,TBD,Regular Season - 28,100,2025
1325172,2025-09-26T00:00:00+00:00,1758844800,11578.0,4326,2236,TBD,Regular Season - 29,100,2025
1325173,2025-09-28T00:00:00+00:00,1759017600,3301.0,4318,4323,TBD,Regular Season - 29,100,2025
1325174,2025-09-27T00:00:00+00:00,1758931200,11585.0,7145,4319,TBD,Regular Season - 29,100,2025
1325175,2025-09-27T00:00:00+00:00,1758931200,2774.0,756,4324,TBD,Regular Season - 29,100,2025
1325176,2025-09-28T00:00:00+00:00,1759017600,969.0,304,315,TBD,Regular Season - 29,100,2025
1325177,2025-09-27T00:00:00+00:00,1758931200,987.0,300,317,TBD,Regular Season - 29,100,2025
1325178,2025-09-27T00:00:00+00:00,1758931200,3298.0,4314,297,TBD,Regular Season - 29,100,2025
1325179,2025-09-27T00:00:00+00:00,1758931200,5191.0,7135,7138,TBD,Regular Season - 29,100,2025
1325180,2025-09-27T00:00:00+00:00,1758931200,2775.0,805,7129,TBD,Regular Season - 29,100,2025
1325181,2025-09-27T00:00:00+00:00,1758931200,20519.0,10409,2235,TBD,Regular Season - 29,100,2025
1325182,2025-10-05T00:00:00+00:00,1759622400,3301.0,4318,304,TBD,Regular Season - 30,100,2025
1325183,2025-10-05T00:00:00+00:00,1759622400,20714.0,315,805,TBD,Regular Season - 30,100,2025
1325184,2025-10-04T00:00:00+00:00,1759536000,3306.0,4324,4326,TBD,Regular Season - 30,100,2025
1325185,2025-10-04T00:00:00+00:00,1759536000,3305.0,4323,300,TBD,Regular Season - 30,100,2025
1325186,2025-10-04T00:00:00+00:00,1759536000,958.0,297,756,TBD,Regular Season - 30,100,2025
1325187,2025-10-05T00:00:00+00:00,1759622400,11577.0,4319,7138,TBD,Regular Season - 30,100,2025
1325188,2025-10-05T00:00:00+00:00,1759622400,1935.0,317,10409,TBD,Regular Season - 30,100,2025
1325189,2025-10-05T00:00:00+00:00,1759622400,5189.0,7129,4314,TBD,Regular Season - 30,100,2025
1325190,2025-10-04T00:00:00+00:00,1759536000,11575.0,2236,7145,TBD,Regular Season - 30,100,2025
1325191,2025-10-04T00:00:00+00:00,1759536000,959.0,2235,7135,TBD,Regular Season - 30,100,2025
1325192,2025-10-12T00:00:00+00:00,1760227200,20714.0,315,4318,TBD,Regular Season - 31,100,2025
1325193,2025-10-11T00:00:00+00:00,1760140800,11585.0,7145,7135,TBD,Regular Season - 31,100,2025
1325194,2025-10-12T00:00:00+00:00,1760227200,2774.0,756,4326,TBD,Regular Season - 31,100,2025
1325195,2025-10-12T00:00:00+00:00,1760227200,969.0,304,10409,TBD,Regular Season - 31,100,2025
1325196,2025-10-13T00:00:00+00:00,1760313600,3305.0,4323,317,TBD,Regular Season - 31,100,2025
1325197,2025-10-12T00:00:00+00:00,1760227200,987.0,300,4314,TBD,Regular Season - 31,100,2025
1325198,2025-10-11T00:00:00+00:00,1760140800,20561.0,7138,2235,PST,Regular Season - 31,100,2025
1325199,2025-10-12T00:00:00+00:00,1760227200,11577.0,4319,4324,TBD,Regular Season - 31,100,2025
1325200,2025-10-12T00:00:00+00:00,1760227200,5189.0,7129,297,TBD,Regular Season - 31,100,2025
1325201,2025-10-11T00:00:00+00:00,1760140800,2775.0,805,2236,TBD,Regular Season - 31,100,2025
1325202,2025-10-19T00:00:00+00:00,1760832000,11578.0,4326,315,TBD,Regular Season - 32,100,2025
1325203,2025-10-18T00:00:00+00:00,1760745600,2774.0,756,4318,TBD,Regular Season - 32,100,2025
1325204,2025-10-19T00:00:00+00:00,1760832000,3306.0,4324,304,TBD,Regular Season - 32,100,2025
1325205,2025-10-19T00:00:00+00:00,1760832000,987.0,300,297,TBD,Regular Season - 32,100,2025
1325206,2025-10-19T00:00:00+00:00,1760832000,3298.0,4314,7138,TBD,Regular Season - 32,100,2025
1325207,2025-10-18T00:00:00+00:00,1760745600,5191.0,7135,4323,TBD,Regular Season - 32,100,2025
1325208,2025-10-19T00:00:00+00:00,1760832000,1935.0,317,805,TBD,Regular Season - 32,100,2025
1325209,2025-10-19T00:00:00+00:00,1760832000,20519.0,10409,7145,TBD,Regular Season - 32,100,2025
1325210,2025-10-18T00:00:00+00:00,1760745600,11575.0,2236,4319,TBD,Regular Season - 32,100,2025
1325211,2025-10-18T00:00:00+00:00,1760745600,959.0,2235,7129,TBD,Regular Season - 32,100,2025
1325212,2025-10-26T00:00:00+00:00,1761436800,3301.0,4318,300,TBD,Regular Season - 33,100,2025
1325213,2025-10-25T00:00:00+00:00,1761350400,11585.0,7145,4326,TBD,Regular Season - 33,100,2025
1325214,2025-10-25T00:00:00+00:00,1761350400,2774.0,756,7135,TBD,Regular Season - 33,100,2025
1325215,2025-10-26T00:00:00+00:00,1761436800,969.0,304,317,TBD,Regular Season - 33,100,2025
1325216,2025-10-25T00:00:00+00:00,1761350400,3305.0,4323,4314,TBD,Regular Season - 33,100,2025
1325217,2025-10-25T00:00:00+00:00,1761350400,958.0,297,2236,TBD,Regular Season - 33,100,2025
1325218,2025-10-24T00:00:00+00:00,1761264000,20561.0,7138,315,TBD,Regular Season - 33,100,2025
1325219,2025-10-26T00:00:00+00:00,1761436800,11577.0,4319,10409,TBD,Regular Season - 33,100,2025
1325220,2025-10-26T00:00:00+00:00,1761436800,5189.0,7129,4324,TBD,Regular Season - 33,100,2025
1325221,2025-10-25T00:00:00+00:00,1761350400,2775.0,805,2235,TBD,Regular Season - 33,100,2025
1325222,2025-11-02T00:00:00+00:00,1762041600,11578.0,4326,805,TBD,Regular Season - 34,100,2025
1325223,2025-11-02T00:00:00+00:00,1762041600,3301.0,4318,7138,TBD,Regular Season - 34,100,2025
1325224,2025-11-02T00:00:00+00:00,1762041600,978.0,315,297,TBD,Regular Season - 34,100,2025
1325225,2025-11-02T00:00:00+00:00,1762041600,3305.0,4323,7129,TBD,Regular Season - 34,100,2025
1325226,2025-11-02T00:00:00+00:00,1762041600,987.0,300,756,TBD,Regular Season - 34,100,2025
1325227,2025-11-02T00:00:00+00:00,1762041600,3298.0,4314,4324,TBD,Regular Season - 34,100,2025
1325228,2025-11-02T00:00:00+00:00,1762041600,1935.0,317,4319,TBD,Regular Season - 34,100,2025
1325229,2025-11-02T00:00:00+00:00,1762041600,20519.0,10409,7135,TBD,Regular Season - 34,100,2025
1325230,2025-11-02T00:00:00+00:00,1762041600,11575.0,2236,304,TBD,Regular Season - 34,100,2025
1325231,2025-11-03T00:00:00+00:00,1762128000,959.0,2235,7145,TBD,Regular Season - 34,100,2025
1325232,2025-11-09T00:00:00+00:00,1762646400,20714.0,315,2236,TBD,Regular Season - 35,100,2025
1325233,2025-11-08T00:00:00+00:00,1762560000,11585.0,7145,317,TBD,Regular Season - 35,100,2025
1325234,2025-11-09T00:00:00+00:00,1762646400,3306.0,4324,300,TBD,Regular Season - 35,100,2025
1325235,2025-11-09T00:00:00+00:00,1762646400,958.0,297,4319,TBD,Regular Season - 35,100,2025
1325236,2025-11-08T00:00:00+00:00,1762560000,20561.0,7138,4323,PST,Regular Season - 35,100,2025
1325237,2025-11-08T00:00:00+00:00,1762560000,5191.0,7135,4326,TBD,Regular Season - 35,100,2025
1325238,2025-11-09T00:00:00+00:00,1762646400,5189.0,7129,304,TBD,Regular Season - 35,100,2025
1325239,2025-11-09T00:00:00+00:00,1762646400,2775.0,805,4318,TBD,Regular Season - 35,100,2025
1325240,2025-11-09T00:00:00+00:00,1762646400,20519.0,10409,756,TBD,Regular Season - 35,100,2025
1325241,2025-11-09T00:00:00+00:00,1762646400,959.0,2235,4314,TBD,Regular Season - 35,100,2025
1325242,2025-11-16T00:00:00+00:00,1763251200,3301.0,4318,7135,TBD,Regular Season - 36,100,2025
1325243,2025-11-16T00:00:00+00:00,1763251200,3306.0,4324,2235,TBD,Regular Season - 36,100,2025
1325244,2025-11-15T00:00:00+00:00,1763164800,969.0,304,7138,TBD,Regular Season - 36,100,2025
1325245,2025-11-15T00:00:00+00:00,1763164800,3305.0,4323,10409,TBD,Regular Season - 36,100,2025
1325246,2025-11-16T00:00:00+00:00,1763251200,987.0,300,315,TBD,Regular Season - 36,100,2025
1325247,2025-11-16T00:00:00+00:00,1763251200,3298.0,4314,756,TBD,Regular Season - 36,100,2025
1325248,2025-11-15T00:00:00+00:00,1763164800,958.0,297,7145,TBD,Regular Season - 36,100,2025
1325249,2025-11-16T00:00:00+00:00,1763251200,11577.0,4319,805,TBD,Regular Season - 36,100,2025
1325250,2025-11-16T00:00:00+00:00,1763251200,1935.0,317,2236,TBD,Regular Season - 36,100,2025
1325251,2025-11-15T00:00:00+00:00,1763164800,5189.0,7129,4326,TBD,Regular Season - 36,100,2025
1325252,2025-11-23T00:00:00+00:00,1763856000,11578.0,4326,317,TBD,Regular Season - 37,100,2025
1325253,2025-11-23T00:00:00+00:00,1763856000,978.0,315,4319,TBD,Regular Season - 37,100,2025
1325254,2025-11-23T00:00:00+00:00,1763856000,11585.0,7145,4323,TBD,Regular Season - 37,100,2025
1325255,2025-11-23T00:00:00+00:00,1763856000,2774.0,756,304,TBD,Regular Season - 37,100,2025
1325256,2025-11-23T00:00:00+00:00,1763856000,3298.0,4314,4318,TBD,Regular Season - 37,100,2025
1325257,2025-11-24T00:00:00+00:00,1763942400,20561.0,7138,7129,TBD,Regular Season - 37,100,2025
1325258,2025-11-24T00:00:00+00:00,1763942400,5191.0,7135,4324,TBD,Regular Season - 37,100,2025
1325259,2025-11-23T00:00:00+00:00,1763856000,2775.0,805,300,TBD,Regular Season - 37,100,2025
1325260,2025-11-23T00:00:00+00:00,1763856000,20519.0,10409,297,TBD,Regular Season - 37,100,2025
1325261,2025-11-23T00:00:00+00:00,1763856000,11575.0,2236,2235,TBD,Regular Season - 37,100,2025
1325262,2025-11-29T00:00:00+00:00,1764374400,3301.0,4318,10409,TBD,Regular Season - 38,100,2025
1325263,2025-11-29T00:00:00+00:00,1764374400,3306.0,4324,7145,TBD,Regular Season - 38,100,2025
1325264,2025-11-29T00:00:00+00:00,1764374400,969.0,304,805,TBD,Regular Season - 38,100,2025
1325265,2025-11-29T00:00:00+00:00,1764374400,3305.0,4323,315,TBD,Regular Season - 38,100,2025
1325266,2025-11-29T00:00:00+00:00,1764374400,987.0,300,2236,TBD,Regular Season - 38,100,2025
1325267,2025-11-29T00:00:00+00:00,1764374400,958.0,297,7138,TBD,Regular Season - 38,100,2025
1325268,2025-11-29T00:00:00+00:00,1764374400,11577.0,4319,7135,TBD,Regular Season - 38,100,2025
1325269,2025-11-29T00:00:00+00:00,1764374400,1935.0,317,4314,TBD,Regular Season - 38,100,2025
1325270,2025-11-29T00:00:00+00:00,1764374400,5189.0,7129,756,TBD,Regular Season - 38,100,2025
1325271,2025-11-29T00:00:00+00:00,1764374400,959.0,2235,4326,TBD,Regular Season - 38,100,2025
1332404,2025-01-18T20:00:00+00:00,1737230400,20764.0,2384,2379,FT,Friendlies 1,10,2025
1332405,2025-01-23T00:00:00+00:00,1737590400,20500.0,2384,29,FT,Friendlies 1,10,2025
1332406,2025-03-20T11:00:00+00:00,1742468400,21416.0,1536,1100,FT,Friendlies 2,10,2025
1332407,2025-01-27T17:00:00+00:00,1737997200,,1568,1548,FT,Friendlies 3,10,2025
1332407,2025-01-27T17:00:00+00:00,1737997200,,1568,1548,FT,Friendlies 3,10,2025
1332510,2025-01-04T17:15:00+00:00,1736010900,,1502,1511,FT,Friendlies 1,10,2025
1332510,2025-01-04T17:15:00+00:00,1736010900,,1502,1511,FT,Friendlies 1,10,2025
1332511,2025-01-07T17:15:00+00:00,1736270100,,1489,1511,FT,Friendlies 1,10,2025
1332511,2025-01-07T17:15:00+00:00,1736270100,,1489,1511,FT,Friendlies 1,10,2025
1332512,2025-01-09T16:00:00+00:00,1736438400,,1489,1502,FT,Friendlies 1,10,2025
1332512,2025-01-09T16:00:00+00:00,1736438400,,1489,1502,FT,Friendlies 1,10,2025
1334649,2025-03-22T17:00:00+00:00,1742662800,,1102,5,FT,Friendlies 1,10,2025
1334649,2025-03-22T17:00:00+00:00,1742662800,,1102,5,FT,Friendlies 1,10,2025
1334978,2025-03-25T17:45:00+00:00,1742924700,,1096,1100,FT,Friendlies 2,10,2025
1334978,2025-03-25T17:45:00+00:00,1742924700,,1096,1100,FT,Friendlies 2,10,2025
1335101,2025-02-07T00:30:00+00:00,1738888200,20384.0,2385,5168,FT,Friendlies 2,10,2025
1335102,2025-02-10T01:00:00+00:00,1739149200,2240.0,2385,5168,FT,Friendlies 2,10,2025
1335517,2025-02-08T23:30:00+00:00,1739057400,316.0,2383,11,FT,Friendlies 1,10,2025
1335518,2025-03-25T18:00:00+00:00,1742925600,21411.0,5,771,FT,Friendlies 1,10,2025
1337510,2025-10-09T00:00:00+00:00,1759968000,,774,1114,TBD,Friendlies 1,10,2025
1337510,2025-10-09T00:00:00+00:00,1759968000,,774,1114,TBD,Friendlies 1,10,2025
1338605,2025-03-25T19:45:00+00:00,1742931900,1543.0,15,1102,FT,Friendlies 1,10,2025
1339001,2025-03-16T19:00:00+00:00,1742151600,20764.0,4672,5161,FT,Friendlies 1,10,2025
1339002,2025-06-06T18:45:00+00:00,1749235500,2617.0,1108,18,NS,Friendlies 1,10,2025
1339003,2025-06-09T16:00:00+00:00,1749484800,1545.0,1107,1108,NS,Friendlies 1,10,2025
1339004,2025-06-09T18:00:00+00:00,1749492000,,1109,1094,NS,Friendlies 2,10,2025
1339004,2025-06-09T18:00:00+00:00,1749492000,,1109,1094,NS,Friendlies 2,10,2025
1339005,2025-10-13T16:00:00+00:00,1760371200,,1109,1107,NS,Friendlies 2,10,2025
1339005,2025-10-13T16:00:00+00:00,1760371200,,1109,1107,NS,Friendlies 2,10,2025
1339898,2025-06-06T17:30:00+00:00,1749231000,19605.0,769,5,NS,Friendlies 1,10,2025
1339899,2025-06-10T16:00:00+00:00,1749571200,,1096,769,NS,Friendlies 1,10,2025
1339899,2025-06-10T16:00:00+00:00,1749571200,,1096,769,NS,Friendlies 1,10,2025
1340027,2025-06-06T16:00:00+00:00,1749225600,19922.0,1103,1106,NS,Friendlies 1,10,2025
1340028,2025-11-18T00:00:00+00:00,1763424000,,1106,1101,TBD,Friendlies 2,10,2025
1340028,2025-11-18T00:00:00+00:00,1763424000,,1106,1101,TBD,Friendlies 2,10,2025
1343642,2025-03-28T18:30:00+00:00,1743186600,4903.0,12577,22935,FT,Norra Götaland - 1,592,2025
1343643,2025-03-29T12:00:00+00:00,1743249600,19413.0,18422,6713,FT,Norra Götaland - 1,592,2025
1343644,2025-03-29T12:00:00+00:00,1743249600,7970.0,12570,12573,FT,Norra Götaland - 1,592,2025
1343645,2025-03-29T13:00:00+00:00,1743253200,,6670,23660,FT,Norra Götaland - 1,592,2025
1343646,2025-03-29T12:45:00+00:00,1743252300,20713.0,23655,12598,FT,Norra Götaland - 1,592,2025
1343647,2025-03-30T12:00:00+00:00,1743336000,,25569,11673,FT,Norra Götaland - 1,592,2025
1343648,2025-03-30T14:00:00+00:00,1743343200,,12618,12622,FT,Norra Götaland - 1,592,2025
1343649,2025-04-04T17:00:00+00:00,1743786000,20511.0,22935,6670,FT,Norra Götaland - 2,592,2025
1343650,2025-04-05T12:00:00+00:00,1743854400,7655.0,11673,23655,FT,Norra Götaland - 2,592,2025
1343651,2025-04-05T11:00:00+00:00,1743850800,,12622,18422,FT,Norra Götaland - 2,592,2025
1343652,2025-04-05T13:00:00+00:00,1743858000,7972.0,12573,25569,FT,Norra Götaland - 2,592,2025
1343653,2025-04-05T14:00:00+00:00,1743861600,7994.0,12598,12570,FT,Norra Götaland - 2,592,2025
1343654,2025-04-04T17:30:00+00:00,1743787800,,23660,12577,FT,Norra Götaland - 2,592,2025
1343655,2025-04-06T14:00:00+00:00,1743948000,4903.0,6713,12618,FT,Norra Götaland - 2,592,2025
1343656,2025-04-12T11:00:00+00:00,1744455600,20713.0,23655,22935,FT,Norra Götaland - 3,592,2025
1343657,2025-04-12T11:00:00+00:00,1744455600,4903.0,6713,12573,FT,Norra Götaland - 3,592,2025
1343658,2025-04-12T11:00:00+00:00,1744455600,7994.0,12598,23660,FT,Norra Götaland - 3,592,2025
1343659,2025-04-13T14:00:00+00:00,1744552800,7970.0,12570,18422,FT,Norra Götaland - 3,592,2025
1343660,2025-04-12T13:00:00+00:00,1744462800,4869.0,6670,11673,FT,Norra Götaland - 3,592,2025
1343661,2025-04-11T17:30:00+00:00,1744392600,,25569,12618,FT,Norra Götaland - 3,592,2025
1343662,2025-04-13T11:00:00+00:00,1744542000,20726.0,12622,12577,FT,Norra Götaland - 3,592,2025
1343663,2025-04-18T11:00:00+00:00,1744974000,7972.0,12573,12598,FT,Norra Götaland - 4,592,2025
1343664,2025-04-18T12:00:00+00:00,1744977600,4903.0,12577,6670,FT,Norra Götaland - 4,592,2025
1343665,2025-04-18T11:00:00+00:00,1744974000,20713.0,23655,12570,FT,Norra Götaland - 4,592,2025
1343666,2025-04-18T11:00:00+00:00,1744974000,8009.0,12618,23660,FT,Norra Götaland - 4,592,2025
1343667,2025-04-18T13:00:00+00:00,1744981200,,25569,6713,FT,Norra Götaland - 4,592,2025
1343668,2025-04-17T17:15:00+00:00,1744910100,19413.0,18422,22935,FT,Norra Götaland - 4,592,2025
1343669,2025-04-20T12:00:00+00:00,1745150400,7655.0,11673,12622,FT,Norra Götaland - 4,592,2025
1343670,2025-04-25T16:30:00+00:00,1745598600,7972.0,12573,12577,FT,Norra Götaland - 5,592,2025
1343671,2025-04-26T12:00:00+00:00,1745668800,20511.0,22935,11673,FT,Norra Götaland - 5,592,2025
1343672,2025-04-24T17:00:00+00:00,1745514000,,23660,23655,FT,Norra Götaland - 5,592,2025
1343673,2025-04-26T11:00:00+00:00,1745665200,4903.0,6713,12622,FT,Norra Götaland - 5,592,2025
1343674,2025-04-27T14:00:00+00:00,1745762400,7970.0,12570,12618,FT,Norra Götaland - 5,592,2025
1343675,2025-04-26T12:00:00+00:00,1745668800,4869.0,6670,25569,FT,Norra Götaland - 5,592,2025
1343676,2025-04-26T11:00:00+00:00,1745665200,7994.0,12598,18422,FT,Norra Götaland - 5,592,2025
1343677,2025-05-02T16:30:00+00:00,1746203400,20726.0,12622,12598,FT,Norra Götaland - 6,592,2025
1343678,2025-05-02T17:30:00+00:00,1746207000,4903.0,12577,25569,FT,Norra Götaland - 6,592,2025
1343679,2025-05-03T11:00:00+00:00,1746270000,7970.0,12570,6713,FT,Norra Götaland - 6,592,2025
1343680,2025-05-03T12:00:00+00:00,1746273600,7655.0,11673,18422,FT,Norra Götaland - 6,592,2025
1343681,2025-05-03T11:00:00+00:00,1746270000,20713.0,23655,6670,FT,Norra Götaland - 6,592,2025
1343682,2025-05-01T11:00:00+00:00,1746097200,8009.0,12618,12573,FT,Norra Götaland - 6,592,2025
1343683,2025-05-04T14:00:00+00:00,1746367200,,23660,22935,FT,Norra Götaland - 6,592,2025
1343684,2025-05-09T17:30:00+00:00,1746811800,4903.0,12577,12618,FT,Norra Götaland - 7,592,2025
1343685,2025-05-10T12:00:00+00:00,1746878400,4869.0,6670,12598,FT,Norra Götaland - 7,592,2025
1343686,2025-05-10T12:00:00+00:00,1746878400,20511.0,22935,12622,FT,Norra Götaland - 7,592,2025
1343687,2025-05-09T17:00:00+00:00,1746810000,,25569,23660,FT,Norra Götaland - 7,592,2025
1343688,2025-05-11T11:00:00+00:00,1746961200,19413.0,18422,12573,FT,Norra Götaland - 7,592,2025
1343689,2025-05-10T14:00:00+00:00,1746885600,20713.0,23655,6713,FT,Norra Götaland - 7,592,2025
1343690,2025-05-11T12:00:00+00:00,1746964800,7655.0,11673,12570,FT,Norra Götaland - 7,592,2025
1343691,2025-05-16T17:15:00+00:00,1747415700,19413.0,18422,12577,FT,Norra Götaland - 8,592,2025
1343692,2025-05-17T12:00:00+00:00,1747483200,,23660,12570,FT,Norra Götaland - 8,592,2025
1343693,2025-05-17T14:00:00+00:00,1747490400,7972.0,12573,6670,FT,Norra Götaland - 8,592,2025
1343694,2025-05-17T14:00:00+00:00,1747490400,20726.0,12622,23655,FT,Norra Götaland - 8,592,2025
1343695,2025-05-16T17:30:00+00:00,1747416600,7994.0,12598,12618,FT,Norra Götaland - 8,592,2025
1343696,2025-05-17T12:00:00+00:00,1747483200,20511.0,22935,25569,FT,Norra Götaland - 8,592,2025
1343697,2025-05-18T14:00:00+00:00,1747576800,4903.0,6713,11673,FT,Norra Götaland - 8,592,2025
1343698,2025-05-23T17:15:00+00:00,1748020500,4869.0,6670,6713,NS,Norra Götaland - 9,592,2025
1343699,2025-05-24T14:00:00+00:00,1748095200,7970.0,12570,22935,NS,Norra Götaland - 9,592,2025
1343700,2025-05-23T17:00:00+00:00,1748019600,8009.0,12618,23655,NS,Norra Götaland - 9,592,2025
1343701,2025-05-24T14:00:00+00:00,1748095200,7655.0,11673,23660,NS,Norra Götaland - 9,592,2025
1343702,2025-05-24T14:00:00+00:00,1748095200,4903.0,12577,12598,NS,Norra Götaland - 9,592,2025
1343703,2025-05-25T13:00:00+00:00,1748178000,,25569,18422,NS,Norra Götaland - 9,592,2025
1343704,2025-05-24T14:00:00+00:00,1748095200,20726.0,12622,12573,NS,Norra Götaland - 9,592,2025
1343705,2025-05-29T11:00:00+00:00,1748516400,20713.0,23655,25569,NS,Norra Götaland - 10,592,2025
1343706,2025-05-31T12:00:00+00:00,1748692800,,23660,12622,NS,Norra Götaland - 10,592,2025
1343707,2025-05-28T17:00:00+00:00,1748451600,7970.0,12570,6670,NS,Norra Götaland - 10,592,2025
1343708,2025-05-29T11:00:00+00:00,1748516400,19413.0,18422,12618,NS,Norra Götaland - 10,592,2025
1343709,2025-05-29T12:00:00+00:00,1748520000,20511.0,22935,12598,NS,Norra Götaland - 10,592,2025
1343710,2025-06-01T12:00:00+00:00,1748779200,7655.0,11673,12573,NS,Norra Götaland - 10,592,2025
1343711,2025-06-02T17:15:00+00:00,1748884500,4903.0,6713,12577,NS,Norra Götaland - 10,592,2025
1343712,2025-06-06T12:00:00+00:00,1749211200,4869.0,6670,12622,NS,Norra Götaland - 11,592,2025
1343713,2025-06-06T13:00:00+00:00,1749214800,7972.0,12573,22935,NS,Norra Götaland - 11,592,2025
1343714,2025-06-06T13:00:00+00:00,1749214800,4903.0,12577,23655,NS,Norra Götaland - 11,592,2025
1343715,2025-06-07T11:00:00+00:00,1749294000,19413.0,18422,23660,NS,Norra Götaland - 11,592,2025
1343716,2025-06-06T13:00:00+00:00,1749214800,7994.0,12598,6713,NS,Norra Götaland - 11,592,2025
1343717,2025-06-07T14:00:00+00:00,1749304800,,25569,12570,NS,Norra Götaland - 11,592,2025
1343718,2025-06-06T11:00:00+00:00,1749207600,8009.0,12618,11673,NS,Norra Götaland - 11,592,2025
1343719,2025-06-12T17:00:00+00:00,1749747600,7655.0,11673,12598,NS,Norra Götaland - 12,592,2025
1343720,2025-06-14T11:00:00+00:00,1749898800,8009.0,12618,6670,NS,Norra Götaland - 12,592,2025
1343721,2025-06-14T14:00:00+00:00,1749909600,,12622,25569,NS,Norra Götaland - 12,592,2025
1343722,2025-06-13T17:00:00+00:00,1749834000,7970.0,12570,12577,NS,Norra Götaland - 12,592,2025
1343723,2025-06-14T11:00:00+00:00,1749898800,20713.0,23655,18422,NS,Norra Götaland - 12,592,2025
1343724,2025-06-13T17:00:00+00:00,1749834000,,23660,12573,NS,Norra Götaland - 12,592,2025
1343725,2025-06-15T11:00:00+00:00,1749985200,4903.0,6713,22935,NS,Norra Götaland - 12,592,2025
1343726,2025-06-18T17:00:00+00:00,1750266000,7972.0,12573,23655,NS,Norra Götaland - 13,592,2025
1343727,2025-06-19T17:00:00+00:00,1750352400,,6670,18422,NS,Norra Götaland - 13,592,2025
1343728,2025-06-19T17:30:00+00:00,1750354200,20511.0,22935,12618,NS,Norra Götaland - 13,592,2025
1343729,2025-06-19T17:30:00+00:00,1750354200,7994.0,12598,25569,NS,Norra Götaland - 13,592,2025
1343730,2025-06-19T17:30:00+00:00,1750354200,,23660,6713,NS,Norra Götaland - 13,592,2025
1343731,2025-06-22T00:00:00+00:00,1750550400,4903.0,12577,11673,TBD,Norra Götaland - 13,592,2025
1343732,2025-06-22T14:00:00+00:00,1750600800,,12622,12570,NS,Norra Götaland - 13,592,2025
1343733,2025-06-27T17:00:00+00:00,1751043600,,6670,22935,NS,Norra Götaland - 14,592,2025
1343734,2025-06-27T17:30:00+00:00,1751045400,4903.0,12577,12573,NS,Norra Götaland - 14,592,2025
1343735,2025-06-28T12:00:00+00:00,1751112000,7970.0,12570,11673,NS,Norra Götaland - 14,592,2025
1343736,2025-06-25T17:00:00+00:00,1750870800,20713.0,23655,23660,NS,Norra Götaland - 14,592,2025
1343737,2025-06-29T11:00:00+00:00,1751194800,19413.0,18422,12622,NS,Norra Götaland - 14,592,2025
1343738,2025-06-25T17:30:00+00:00,1750872600,,25569,12598,NS,Norra Götaland - 14,592,2025
1343739,2025-06-29T14:00:00+00:00,1751205600,8009.0,12618,6713,NS,Norra Götaland - 14,592,2025
1343740,2025-08-01T17:00:00+00:00,1754067600,,12622,6670,NS,Norra Götaland - 15,592,2025
1343741,2025-08-01T17:30:00+00:00,1754069400,20511.0,22935,23655,NS,Norra Götaland - 15,592,2025
